,Qualification,Experience,Rating,Place,Profile,Fees
4982,BDS,9,0,Hyderabad,Unknown,300
4983,BDS,5,0,Delhi,Unknown,250
4984,BAMS,35,0,Mumbai,Unknown,500
4985,BAMS,15,0,Mumbai,Unknown,100
4986,BAMS,19,0,Bangalore,Unknown,300
4987,MBBS,23,0,Delhi,Unknown,700
4988,"MD,MBBS",29,0,Chennai,Unknown,100
4989,BHMS,15,0,Hyderabad,Unknown,100
4990,MBBS,40,98,Coimbatore,Unknown,250
4991,"MD,MBBS",7,87,Bangalore,Unknown,400
4992,"MBBS,DDVL,DDV",6,0,Chennai,Unknown,300
4993,"MBBS,DDVL,DDV,DNB",14,100,Mumbai,Unknown,100
4994,BHMS,13,100,Hyderabad,Unknown,500
4995,"MD,BDS,MDS",10,98,Ernakulam,Unknown,100
4996,BHMS,15,0,Hyderabad,Unknown,800
4997,"MBBS,DNB",11,0,Bangalore,Unknown,300
4998,"MD,BDS,MDS",9,0,Coimbatore,Unknown,100
4999,"MD,BHMS",11,0,Mumbai,Unknown,500
5000,"MD,BDS,MDS",19,97,Chennai,Unknown,200
5001,BAMS,14,96,Bangalore,Unknown,150
5002,BDS,9,0,Bangalore,Unknown,100
5003,BHMS,8,0,Mumbai,Unknown,700
5004,MBBS,13,0,Chennai,Unknown,600
5005,BAMS,19,100,Bangalore,Unknown,200
5006,MBBS,10,0,Mumbai,Unknown,750
5007,"MBBS,DLO",39,0,Chennai,Unknown,100
5008,"MBBS,DNB",14,0,Chennai,Unknown,150
5009,BAMS,4,0,Hyderabad,Unknown,350
5010,MBBS,34,90,Mumbai,Unknown,100
5011,"MD,BAMS",18,100,Bangalore,Unknown,400
5012,"MD,BAMS",16,98,Mumbai,Unknown,100
5013,BDS,6,0,Bangalore,Unknown,100
5014,BAMS,6,0,Mumbai,Unknown,100
5015,"MD,MBBS,DDV",46,0,Mumbai,Unknown,100
5016,"MD,BDS,MDS",12,100,Chennai,Unknown,200
5017,"MD,MBBS",11,93,Chennai,Unknown,300
5018,MBBS,37,0,Chennai,Unknown,400
5019,"MD,MBBS",19,0,Hyderabad,Unknown,150
5020,"MD,MBBS",16,0,Delhi,Unknown,100
5021,BHMS,13,0,Delhi,Unknown,300
5022,"MBBS,DLO",27,0,Bangalore,Unknown,250
5023,BHMS,13,0,Delhi,Unknown,500
5024,BDS,24,0,Ernakulam,Unknown,100
5025,"MD,MBBS,DNB",9,84,Bangalore,Unknown,500
5026,"MBBS,DLO",30,47,Bangalore,Unknown,650
5027,"MD,MBBS",48,95,Delhi,Unknown,100
5028,"MD,BDS,MDS",7,100,Mumbai,Unknown,100
5029,"MD,BDS,MDS",8,0,Hyderabad,Unknown,250
5030,MBBS,47,0,Delhi,Unknown,100
5031,"MD,BDS,MDS",46,90,Hyderabad,Unknown,250
5032,"MBBS,DLO",13,0,Bangalore,Unknown,150
5033,BAMS,8,0,Chennai,Unknown,100
5034,BAMS,29,100,Delhi,Unknown,300
5035,BDS,19,0,Coimbatore,Unknown,50
5036,BAMS,30,0,Bangalore,Unknown,500
5037,"MD,BDS,MDS",14,98,Delhi,Dentist,500
5038,"MD,MBBS",37,86,Hyderabad,Unknown,100
5039,"MD,MBBS",8,95,Chennai,Unknown,300
5040,BDS,4,100,Hyderabad,Dentist,300
5041,MBBS,19,0,Bangalore,Unknown,100
5042,BAMS,13,0,Mumbai,Unknown,300
5043,"MD,MBBS,DNB",15,100,Mumbai,Unknown,700
5044,"MD,BDS,MDS",6,100,Mumbai,Unknown,400
5045,"MBBS,DNB,DLO",35,0,Delhi,Unknown,600
5046,BHMS,13,99,Delhi,Unknown,400
5047,"MBBS,DLO",27,0,Bangalore,Unknown,350
5048,"MD,BHMS",9,0,Mumbai,Unknown,500
5049,"MD,BDS,MDS",3,0,Delhi,Unknown,250
5050,"MD,BDS,MDS",6,0,Ernakulam,Unknown,100
5051,BHMS,8,0,Delhi,Unknown,200
5052,BHMS,24,100,Mumbai,Unknown,100
5053,BHMS,30,0,Mumbai,Unknown,500
5054,BAMS,28,97,Delhi,Unknown,500
5055,MBBS,44,0,Coimbatore,Unknown,100
5056,Get inspired by remarkable stories of people like you,0,0,Unknown,Unknown,100
5057,"MD,BDS,MDS",9,0,Chennai,Unknown,500
5058,"MD,MBBS",12,0,Chennai,Unknown,100
5059,BHMS,23,99,Mumbai,Unknown,100
5060,BHMS,18,0,Mumbai,Unknown,100
5061,MBBS,31,94,Delhi,Unknown,100
5062,"MD,BDS,MDS",10,100,Bangalore,Unknown,300
5063,"MD,BHMS",9,83,Delhi,Unknown,700
5064,BHMS,5,0,Mumbai,Unknown,100
5065,BHMS,21,99,Bangalore,Unknown,500
5066,"MD,MBBS",21,0,Chennai,Unknown,600
5067,"MBBS,DDV",16,0,Mumbai,Unknown,500
5068,"MD,MBBS",7,0,Chennai,Unknown,100
5069,MBBS,14,100,Hyderabad,Unknown,250
5070,"MBBS,DLO",25,0,Chennai,Unknown,200
5071,BAMS,19,0,Mumbai,Unknown,100
5072,"MBBS,DNB,DLO",18,82,Hyderabad,Unknown,350
5073,BDS,20,93,Bangalore,Dentist,500
5074,MD,18,0,Delhi,Unknown,500
5075,"MD,MBBS,DNB",15,97,Mumbai,Unknown,600
5076,"MD,BDS,MDS",8,100,Bangalore,Unknown,500
5077,BDS,6,100,Bangalore,Unknown,250
5078,BHMS,8,0,Mumbai,Unknown,700
5079,BAMS,6,0,Delhi,Unknown,300
5080,"MD,MBBS",19,0,Delhi,Unknown,100
5081,"MD,BDS,MDS",7,100,Chennai,Dentist,100
5082,MD,19,99,Delhi,Unknown,200
5083,BHMS,6,0,Delhi,Unknown,200
5084,BAMS,10,100,Thiruvananthapuram,Unknown,100
5085,"MD,MBBS",23,95,Mumbai,Unknown,100
5086,"MD,MBBS",11,0,Hyderabad,Unknown,250
5087,"MD,BHMS",22,0,Mumbai,Unknown,100
5088,BAMS,16,0,Bangalore,Unknown,500
5089,BDS,18,82,Mumbai,Dentist,300
5090,"MD,BDS,MDS",12,96,Bangalore,Unknown,500
5091,"MD,MBBS",8,98,Delhi,Unknown,100
5092,"MBBS,DNB,DLO",10,0,Hyderabad,Unknown,600
5093,BHMS,0,0,Bangalore,Unknown,350
5094,MBBS,28,96,Chennai,Unknown,250
5095,"MD,MBBS,DNB",9,96,Mumbai,Unknown,100
5096,"MBBS,DNB,DLO",23,0,Bangalore,Unknown,500
5097,"MBBS,DLO",39,0,Chennai,Unknown,50
5098,BDS,9,99,Mumbai,Dentist,100
5099,BAMS,19,0,Chennai,Unknown,200
5100,"MD,BDS,MDS",5,0,Delhi,Unknown,250
5101,BAMS,21,0,Delhi,Unknown,500
5102,BHMS,16,0,Bangalore,Unknown,350
5103,MBBS,48,0,Ernakulam,Unknown,100
5104,"MD,BDS,MDS",5,0,Coimbatore,Unknown,100
5105,BHMS,2,0,Delhi,Unknown,200
5106,BHMS,8,0,Hyderabad,Unknown,150
5107,BDS,17,100,Delhi,Dentist,200
5108,"MD,BHMS",16,0,Ernakulam,Unknown,50
5109,"MD,MBBS",17,100,Hyderabad,Unknown,300
5110,"MBBS,DDVL,DDV",6,0,Mumbai,Unknown,500
5111,"MBBS,DNB",13,0,Coimbatore,Unknown,250
5112,BDS,7,0,Bangalore,Dentist,200
5113,BAMS,5,0,Mumbai,Unknown,50
5114,MD,45,0,Delhi,Unknown,250
5115,MBBS,18,0,Hyderabad,Unknown,600
5116,BHMS,14,98,Delhi,Unknown,50
5117,BDS,11,0,Coimbatore,Unknown,150
5118,"MD,MBBS",9,0,Chennai,Unknown,400
5119,"MBBS,DDV",10,100,Mumbai,Unknown,500
5120,MBBS,20,0,Mumbai,Unknown,500
5121,BAMS,17,0,Mumbai,Unknown,100
5122,"MD,BDS,MDS",7,100,Delhi,Unknown,200
5123,BHMS,9,0,Mumbai,Unknown,500
5124,"MD,MBBS",12,0,Mumbai,Unknown,500
5125,MBBS,19,33,Bangalore,Unknown,650
5126,BAMS,9,94,Delhi,Unknown,100
5127,"MD,BDS,MDS",16,97,Bangalore,Dentist,100
5128,"MD,BDS,MDS",11,0,Delhi,Unknown,200
5129,BHMS,10,0,Mumbai,Unknown,500
5130,MBBS,16,0,Delhi,Unknown,400
5131,MBBS,28,100,Delhi,Unknown,500
5132,"MD,BAMS",24,95,Bangalore,Unknown,400
5133,"MD,MBBS",19,0,Hyderabad,Unknown,600
5134,BHMS,15,0,Mumbai,Unknown,100
5135,MBBS,3,0,Hyderabad,Unknown,350
5136,"MD,MBBS",12,97,Chennai,Unknown,500
5137,"MD,BDS,MDS",15,99,Ernakulam,Dentist,150
5138,"MD,MBBS",6,0,Chennai,Unknown,200
5139,"MD,BDS,MDS",4,0,Mumbai,Unknown,300
5140,BHMS,9,95,Mumbai,Unknown,100
5141,"MD,MBBS",18,0,Chennai,Unknown,700
5142,MD,50,0,Delhi,Unknown,700
5143,MBBS,18,0,Chennai,Unknown,600
5144,"MD,MBBS",13,95,Bangalore,Unknown,250
5145,"MD,MBBS",9,100,Bangalore,Unknown,350
5146,MBBS,27,0,Ernakulam,Unknown,100
5147,"MBBS,DLO",22,0,Chennai,Unknown,300
5148,"MD,MBBS",6,97,Mumbai,Unknown,100
5149,MBBS,15,0,Chennai,Unknown,200
5150,"MBBS,DNB",17,96,Bangalore,Unknown,500
5151,MD,12,0,Mumbai,Unknown,100
5152,BAMS,4,0,Bangalore,Unknown,200
5153,BAMS,31,0,Hyderabad,Unknown,200
5154,BHMS,3,0,Hyderabad,Unknown,200
5155,BDS,7,99,Bangalore,Unknown,200
5156,"MD,MBBS,DNB",22,99,Hyderabad,Unknown,700
5157,MD,15,0,Hyderabad,Unknown,450
5158,"MD,MBBS,DNB",18,93,Mumbai,Unknown,750
5159,MBBS,30,0,Delhi,Unknown,300
5160,"MD,MBBS",6,0,Hyderabad,Unknown,300
5161,MD,10,0,Ernakulam,Unknown,100
5162,MBBS,34,0,Chennai,Unknown,200
5163,BDS,46,0,Ernakulam,Unknown,100
5164,MBBS,27,0,Mumbai,Unknown,150
5165,BHMS,18,0,Bangalore,Unknown,300
5166,BAMS,5,98,Bangalore,Unknown,150
5167,"MD,MBBS",4,0,Hyderabad,Unknown,400
5168,BDS,13,0,Coimbatore,Unknown,100
5169,"MD,BHMS",0,0,Delhi,Unknown,100
5170,BHMS,5,0,Delhi,Unknown,200
5171,"MD,MBBS",16,0,Delhi,Unknown,100
5172,MBBS,24,0,Hyderabad,Unknown,200
5173,MBBS,49,0,Chennai,Unknown,100
5174,"MD,MBBS",11,99,Bangalore,Unknown,500
5175,BDS,18,96,Chennai,Unknown,100
5176,"MD,BHMS",21,0,Hyderabad,Unknown,250
5177,MBBS,16,97,Mumbai,Unknown,600
5178,"MD,BDS,MDS",7,0,Hyderabad,Unknown,200
5179,"DNB,PhD",13,94,Chennai,Unknown,600
5180,G.A.M.S,39,0,Delhi,Unknown,100
5181,BAMS,2,0,Bangalore,Unknown,300
5182,MBBS,3,0,Hyderabad,Unknown,100
5183,"MD,MBBS",27,0,Hyderabad,Unknown,400
5184,"MD,BAMS",4,0,Hyderabad,Unknown,200
5185,Get inspired by remarkable stories of people like you,0,0,Unknown,Unknown,100
5186,MBBS,22,93,Delhi,Unknown,300
5187,"MBBS,DNB",8,100,Delhi,Unknown,500
5188,"MD,MDS",8,0,Hyderabad,Unknown,200
5189,"MBBS,DDVL,DDV",10,100,Ernakulam,Unknown,200
5190,BAMS,6,0,Delhi,Unknown,300
5191,"MD,BDS,MDS",17,0,Thiruvananthapuram,Unknown,200
5192,BAMS,15,0,Mumbai,Unknown,70
5193,MBBS,39,0,Delhi,Unknown,900
5194,BAMS,13,0,Bangalore,Unknown,200
5195,MS,21,0,Delhi,Unknown,400
5196,"MBBS,DNB,DLO",34,0,Chennai,Unknown,50
5197,"MD,MBBS",41,0,Chennai,Unknown,700
5198,"MD,MBBS",35,0,Chennai,Unknown,350
5199,"MD,BDS,MDS",9,100,Delhi,Unknown,200
5200,"MBBS,DNB",8,0,Delhi,Unknown,300
5201,MBBS,39,0,Coimbatore,Unknown,50
5202,MBBS,10,0,Hyderabad,Unknown,400
5203,MBBS,8,98,Bangalore,Unknown,500
5204,MBBS,40,0,Delhi,Unknown,180
5205,"MD,BDS,MDS",20,98,Bangalore,Unknown,400
5206,"MD,MBBS",14,0,Chennai,Unknown,500
5207,"MD,BDS,MDS",13,100,Mumbai,Unknown,100
5208,MD,13,0,Hyderabad,Unknown,300
5209,MBBS,11,100,Hyderabad,Unknown,200
5210,"MD,MBBS",6,97,Mumbai,Unknown,100
5211,"MBBS,DNB",24,100,Bangalore,Unknown,650
5212,"MD,BDS,MDS",13,97,Mumbai,Unknown,300
5213,BDS,12,0,Delhi,Unknown,250
5214,BHMS,31,0,Mumbai,Unknown,100
5215,LCEH,35,0,Mumbai,Unknown,200
5216,MBBS,19,0,Chennai,Unknown,500
5217,"MD,MBBS",10,0,Delhi,Unknown,350
5218,"MD,BDS,MDS",22,99,Mumbai,Dentist,100
5219,BDS,22,0,Coimbatore,Unknown,50
5220,BHMS,10,0,Chennai,Unknown,300
5221,"MD,MBBS",39,100,Mumbai,Unknown,100
5222,"MD,BDS,MDS",26,0,Hyderabad,Unknown,250
5223,MBBS,7,0,Coimbatore,Unknown,60
5224,MBBS,39,0,Bangalore,Unknown,350
5225,MBBS,20,0,Mumbai,Unknown,500
5226,BAMS,2,0,Bangalore,Unknown,300
5227,MBBS,34,0,Chennai,Unknown,700
5228,"MD,BAMS",8,0,Delhi,Unknown,300
5229,"MD,MBBS",31,96,Mumbai,Unknown,100
5230,"MD,MBBS",23,95,Bangalore,Unknown,750
5231,MBBS,49,0,Chennai,Unknown,50
5232,"MD,MBBS",15,99,Chennai,Unknown,500
5233,"MBBS,DLO",19,0,Delhi,Unknown,250
5234,"MD,BDS,MDS",21,99,Delhi,Unknown,500
5235,MBBS,23,0,Hyderabad,Unknown,500
5236,MBBS,14,89,Chennai,Unknown,220
5237,BHMS,7,0,Chennai,Unknown,200
5238,"MD,BHMS",10,96,Delhi,Unknown,300
5239,BHMS,9,0,Chennai,Unknown,450
5240,BDS,4,0,Chennai,Unknown,200
5241,BHMS,20,94,Delhi,Unknown,200
5242,MBBS,26,60,Bangalore,Unknown,200
5243,BDS,16,98,Hyderabad,Unknown,150
5244,BDS,4,95,Hyderabad,Unknown,200
5245,"MD,MBBS",5,0,Hyderabad,Unknown,200
5246,"MD,BDS,MDS",14,98,Chennai,Unknown,500
5247,MD,17,67,Hyderabad,Unknown,800
5248,"MD,MBBS",6,0,Delhi,Unknown,900
5249,BDS,10,0,Hyderabad,Unknown,200
5250,"MD,BDS,MDS",31,97,Chennai,Unknown,500
5251,"MD,MBBS",25,89,Delhi,Unknown,400
5252,MBBS,42,0,Delhi,Unknown,350
5253,"MD,MBBS,DNB",12,96,Bangalore,Unknown,400
5254,"MBBS,DDVL,DDV",13,97,Chennai,Unknown,500
5255,BHMS,12,100,Bangalore,Unknown,300
5256,"MD,BDS,MDS",11,0,Mumbai,Unknown,500
5257,"MD,MBBS",7,95,Hyderabad,Unknown,500
5258,BAMS,9,0,Bangalore,Unknown,100
5259,BAMS,29,0,Mumbai,Unknown,200
5260,"MBBS,DLO",24,78,Mumbai,Unknown,700
5261,"MD,BDS,MDS",11,0,Hyderabad,Unknown,150
5262,BHMS,28,100,Mumbai,Unknown,800
5263,MBBS,57,0,Bangalore,Unknown,100
5264,"MD,MBBS",9,100,Mumbai,Unknown,100
5265,"MD,MBBS",0,0,Bangalore,Unknown,800
5266,MBBS,9,0,Bangalore,Unknown,200
5267,"MBBS,DDVL,DDV",6,94,Bangalore,Unknown,500
5268,"MD,BDS,MDS",10,99,Mumbai,Unknown,100
5269,MS,0,0,Chennai,Unknown,70
5270,"MBBS,DNB",13,0,Delhi,Unknown,300
5271,"MD,MBBS",26,0,Chennai,Unknown,500
5272,BDS,29,0,Coimbatore,Unknown,50
5273,"MD,BHMS",15,0,Delhi,Unknown,300
5274,"MD,MBBS",19,0,Chennai,Unknown,350
5275,MBBS,53,0,Mumbai,Unknown,250
5276,"MD,MBBS",21,98,Delhi,Unknown,500
5277,MS,22,0,Delhi,Unknown,200
5278,MBBS,42,0,Chennai,Unknown,100
5279,"MD,BDS,MDS",11,99,Chennai,Dentist,200
5280,BHMS,3,0,Ernakulam,Unknown,100
5281,"MBBS,DLO",23,99,Chennai,Unknown,300
5282,"MD,BDS,MDS",17,100,Bangalore,Unknown,100
5283,"BAMS,PhD",38,0,Delhi,Unknown,100
5284,"MBBS,DLO",33,0,Chennai,Unknown,100
5285,BAMS,5,0,Thiruvananthapuram,Unknown,150
5286,BAMS,11,100,Bangalore,Unknown,200
5287,"MD,MBBS",5,0,Delhi,Unknown,100
5288,MBBS,39,0,Chennai,Unknown,200
5289,"MD,BAMS",8,0,Mumbai,Unknown,400
5290,BHMS,12,0,Chennai,Unknown,350
5291,"MD,BDS,MDS",18,0,Delhi,Dentist,250
5292,BAMS,4,0,Chennai,Unknown,100
5293,"MD,MBBS",8,0,Bangalore,Unknown,300
5294,"MD,BAMS",10,0,Mumbai,Unknown,200
5295,BHMS,4,0,Delhi,Unknown,400
5296,MBBS,37,71,Delhi,Unknown,700
5297,"MBBS,DDV",22,94,Chennai,Unknown,500
5298,BDS,12,0,Delhi,Dentist,250
5299,MBBS,32,0,Delhi,Unknown,300
5300,BAMS,2,0,Bangalore,Unknown,100
5301,BAMS,15,0,Chennai,Unknown,200
5302,MD,6,0,Thiruvananthapuram,Unknown,80
5303,"MD,MBBS",23,85,Bangalore,Unknown,350
5304,"MBBS,DDVL,DDV",3,0,Bangalore,Unknown,500
5305,"MD,PhD",28,98,Chennai,Unknown,200
5306,BAMS,24,0,Mumbai,Unknown,100
5307,"MD,MBBS",5,0,Bangalore,Unknown,600
5308,BDS,9,92,Delhi,Unknown,200
5309,BDS,14,100,Delhi,Dentist,900
5310,"MD,MBBS",17,98,Delhi,Unknown,500
5311,"MD,BDS,MDS",9,0,Chennai,Unknown,100
5312,"MD,MBBS",11,96,Bangalore,Unknown,300
5313,"MD,BDS,MDS",20,100,Coimbatore,Unknown,100
5314,"MD,MBBS",16,77,Delhi,Unknown,500
5315,"MD,MBBS",18,96,Delhi,Unknown,100
5316,"MD,MBBS",7,0,Chennai,Unknown,300
5317,MBBS,14,0,Chennai,Unknown,700
5318,MBBS,14,0,Bangalore,Unknown,500
5319,BDS,21,0,Coimbatore,Unknown,300
5320,BDS,3,0,Bangalore,Unknown,100
5321,MD,11,0,Delhi,Unknown,100
5322,MD,18,91,Delhi,Unknown,300
5323,BAMS,11,100,Mumbai,Unknown,400
5324,BAMS,5,100,Bangalore,Unknown,150
5325,"MD,MBBS",13,95,Bangalore,Unknown,500
5326,"MD,BAMS",14,100,Chennai,Unknown,200
5327,BHMS,6,0,Bangalore,Unknown,400
5328,BDS,5,0,Chennai,Unknown,100
5329,"MD,BAMS",11,98,Mumbai,Unknown,500
5330,"MD,BDS,MDS",9,98,Delhi,Dentist,500
5331,"MD,MBBS",15,93,Mumbai,Unknown,500
5332,"MD,BDS,MDS",35,98,Chennai,Unknown,200
5333,"MD,MBBS",11,93,Hyderabad,Unknown,750
5334,MBBS,20,0,Bangalore,Unknown,600
5335,MBBS,8,0,Hyderabad,Unknown,300
5336,"MD,MBBS",7,93,Hyderabad,Unknown,400
5337,"MD,BDS,MDS",21,98,Chennai,Unknown,200
5338,BAMS,5,0,Ernakulam,Unknown,100
5339,BDS,14,0,Delhi,Dentist,200
5340,BHMS,5,0,Mumbai,Unknown,250
5341,BAMS,19,95,Bangalore,Unknown,500
5342,"MD,BAMS",34,0,Delhi,Unknown,300
5343,"MD,BDS,MDS",20,0,Chennai,Unknown,600
5344,BDS,18,98,Delhi,Unknown,500
5345,MBBS,31,93,Mumbai,Unknown,800
5346,"MD,BAMS",12,0,Delhi,Unknown,300
5347,MBBS,38,0,Chennai,Unknown,300
5348,"MD,MBBS",6,0,Hyderabad,Unknown,400
5349,"MD,MBBS",39,77,Delhi,Unknown,800
5350,"MD,BDS,MDS",9,98,Bangalore,Unknown,600
5351,"MD,MBBS",27,0,Mumbai,Unknown,500
5352,"MD,BHMS",11,0,Delhi,Unknown,300
5353,BHMS,27,0,Delhi,Unknown,500
5354,"MBBS,DDVL,DDV",11,0,Hyderabad,Unknown,400
5355,MBBS,43,0,Mumbai,Unknown,100
5356,BAMS,7,98,Bangalore,Unknown,300
5357,"MBBS,DDVL,DDV",15,91,Delhi,Unknown,700
5358,"MD,MDS",6,86,Mumbai,Unknown,300
5359,"MD,BDS,MDS",12,99,Bangalore,Dentist,100
5360,"MD,MBBS",28,80,Hyderabad,Unknown,400
5361,BHMS,24,0,Hyderabad,Unknown,300
5362,BHMS,14,0,Mumbai,Homeopath,100
5363,"MD,MBBS",10,0,Bangalore,Unknown,400
5364,"MD,MDS",2,0,Delhi,Dentist,500
5365,BDS,13,98,Bangalore,Dentist,300
5366,BHMS,14,0,Hyderabad,Unknown,300
5367,BHMS,11,0,Hyderabad,Unknown,300
5368,"BAMS,PhD",16,90,Bangalore,Unknown,400
5369,"MD,MBBS",9,0,Chennai,Unknown,500
5370,"MD,MBBS",13,0,Bangalore,Unknown,100
5371,MBBS,21,0,Hyderabad,Unknown,600
5372,BHMS,11,0,Delhi,Unknown,50
5373,MBBS,20,0,Coimbatore,Unknown,100
5374,BHMS,9,0,Hyderabad,Unknown,200
5375,LCEH,39,0,Mumbai,Unknown,100
5376,DNB,14,0,Chennai,Unknown,300
5377,"MBBS,DNB",17,0,Chennai,Unknown,700
5378,BHMS,25,0,Delhi,Unknown,450
5379,BAMS,4,0,Bangalore,Unknown,200
5380,BAMS,15,0,Mumbai,Unknown,100
5381,"MD,BDS,MDS",17,93,Thiruvananthapuram,Unknown,200
5382,BHMS,9,0,Chennai,Unknown,200
5383,BAMS,10,97,Mumbai,Unknown,300
5384,MBBS,7,95,Hyderabad,Unknown,300
5385,BHMS,11,99,Chennai,Unknown,300
5386,MBBS,19,0,Chennai,Unknown,100
5387,MBBS,5,0,Chennai,Unknown,200
5388,"MD,BDS,MDS",17,98,Bangalore,Unknown,300
5389,"MD,DDV",15,99,Mumbai,Unknown,700
5390,MBBS,35,96,Delhi,Unknown,300
5391,BDS,25,0,Coimbatore,Unknown,150
5392,MBBS,40,100,Bangalore,Unknown,150
5393,MBBS,18,0,Hyderabad,Unknown,200
5394,BHMS,18,0,Bangalore,Unknown,400
5395,"MD,MDS",5,100,Bangalore,Dentist,200
5396,BDS,14,0,Delhi,Unknown,200
5397,"MD,BDS,MDS",8,0,Chennai,Unknown,200
5398,"MD,BDS,MDS",6,0,Bangalore,Unknown,100
5399,"MD,BDS,MDS",7,100,Bangalore,Unknown,100
5400,BHMS,14,0,Delhi,Unknown,800
5401,"MD,MBBS",5,0,Chennai,Unknown,500
5402,BAMS,8,0,Mumbai,Unknown,70
5403,BAMS,26,0,Mumbai,Unknown,100
5404,MBBS,3,0,Coimbatore,Unknown,150
5405,"MD,MBBS",33,91,Bangalore,Unknown,400
5406,"MD,MBBS",49,0,Delhi,Unknown,600
5407,MBBS,45,82,Hyderabad,Unknown,400
5408,"MBBS,Diploma in Dermatology",55,0,Delhi,Unknown,100
5409,"MD,BDS,MDS",15,95,Coimbatore,Unknown,200
5410,BAMS,8,0,Mumbai,Unknown,200
5411,MBBS,27,91,Chennai,Unknown,500
5412,MBBS,12,0,Hyderabad,Unknown,300
5413,BAMS,10,0,Hyderabad,Unknown,100
5414,"MD,MBBS",8,100,Hyderabad,Unknown,300
5415,"MD,MBBS",19,97,Bangalore,Unknown,400
5416,"MD,BDS,MDS",8,0,Bangalore,Unknown,100
5417,"MD,MBBS",11,97,Chennai,Unknown,500
5418,BHMS,19,0,Delhi,Unknown,100
5419,"MD,MBBS",10,89,Chennai,Unknown,300
5420,MBBS,52,58,Delhi,Unknown,550
5421,MBBS,12,0,Hyderabad,Unknown,300
5422,BDS,20,100,Delhi,Dentist,500
5423,MBBS,8,0,Hyderabad,Unknown,500
5424,BDS,25,96,Delhi,Dentist,100
5425,"MD,BHMS",10,0,Delhi,Unknown,200
5426,"MBBS,DDVL,DDV",23,81,Bangalore,Unknown,350
5427,MBBS,7,0,Hyderabad,Unknown,500
5428,"MD,MBBS",31,0,Hyderabad,Unknown,500
5429,MBBS,14,96,Delhi,Unknown,500
5430,MBBS,32,96,Bangalore,Unknown,550
5431,BAMS,13,86,Bangalore,Unknown,300
5432,MBBS,21,0,Chennai,Unknown,100
5433,"MBBS,DDVL,DDV,DNB",14,99,Delhi,Unknown,500
5434,BAMS,12,0,Delhi,Unknown,500
5435,MD,13,0,Mumbai,Unknown,300
5436,"BDS,PhD",10,0,Hyderabad,Unknown,300
5437,BAMS,20,99,Delhi,Unknown,800
5438,"MD,MBBS",36,0,Ernakulam,Unknown,250
5439,"MD,MBBS",11,99,Delhi,Unknown,600
5440,"MBBS,DLO",43,0,Delhi,Unknown,500
5441,"MBBS,DDVL,DDV",9,98,Mumbai,Unknown,500
5442,"MBBS,DLO",27,0,Bangalore,Unknown,250
5443,"MBBS,DNB",7,0,Mumbai,Unknown,500
5444,"MD,MBBS",16,85,Bangalore,Unknown,300
5445,BDS,5,0,Bangalore,Unknown,100
5446,BAMS,30,0,Mumbai,Unknown,60
5447,"MBBS,DLO",15,91,Chennai,Unknown,400
5448,"MD,BDS,MDS",18,98,Bangalore,Unknown,250
5449,"MD,MBBS,DNB",11,95,Bangalore,Unknown,500
5450,"MD,MDS",14,98,Hyderabad,Unknown,300
5451,MS,26,100,Bangalore,Unknown,300
5452,BAMS,3,0,Chennai,Unknown,300
5453,"MD,BAMS",8,0,Bangalore,Unknown,300
5454,"MD,MBBS",7,0,Bangalore,Unknown,500
5455,BDS,7,0,Mumbai,Unknown,100
5456,BHMS,31,99,Delhi,Unknown,100
5457,"MD,MBBS",25,92,Bangalore,Unknown,500
5458,MBBS,22,0,Hyderabad,Unknown,300
5459,"MBBS,DLO",50,56,Bangalore,Unknown,500
5460,BAMS,10,0,Chennai,Unknown,200
5461,"MBBS,Diploma in Dermatology",29,0,Bangalore,Unknown,550
5462,BAMS,18,0,Delhi,Unknown,300
5463,BDS,12,100,Mumbai,Unknown,150
5464,BAMS,24,0,Hyderabad,Unknown,100
5465,"MBBS,Diploma in Dermatology",10,0,Mumbai,Unknown,600
5466,MBBS,31,0,Delhi,Unknown,100
5467,BDS,16,0,Delhi,Unknown,250
5468,"MD,BDS,MDS",5,100,Mumbai,Unknown,100
5469,BDS,14,0,Ernakulam,Unknown,100
5470,"MD,BDS,MDS",9,0,Thiruvananthapuram,Unknown,150
5471,MBBS,22,100,Bangalore,Unknown,200
5472,"MD,BDS,MDS",21,97,Bangalore,Dentist,100
5473,"MD,MBBS",38,0,Mumbai,Unknown,100
5474,"MBBS,DNB",4,0,Mumbai,Unknown,400
5475,"MD,BDS,MDS",6,0,Mumbai,Unknown,100
5476,"MBBS,DNB",20,0,Mumbai,Unknown,700
5477,"MD,BDS,MDS",23,100,Chennai,Dentist,500
5478,BAMS,6,100,Bangalore,Unknown,200
5479,BAMS,11,0,Bangalore,Unknown,200
5480,BAMS,15,0,Hyderabad,Unknown,100
5481,MBBS,17,100,Hyderabad,Unknown,350
5482,"MBBS,DNB",18,0,Chennai,Unknown,300
5483,BHMS,8,98,Bangalore,Unknown,300
5484,BHMS,24,0,Mumbai,Unknown,800
5485,BAMS,13,0,Mumbai,Unknown,500
5486,BAMS,17,96,Mumbai,Unknown,100
5487,"MBBS,DLO",2,0,Bangalore,Unknown,250
5488,BDS,8,0,Delhi,Unknown,250
5489,BAMS,18,0,Mumbai,Unknown,100
5490,"MD,MBBS",12,0,Delhi,Unknown,100
5491,BHMS,8,0,Delhi,Unknown,300
